seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12827,2024,NED.W.1,21584,333758,14,1,15,3,3,0,0,6,4,6,17,3,0,0,22,2025-03-17 04:47:06
12827,2024,NED.W.1,21977,333761,16,2,15,2,3,0,0,0,0,2,12,1,0,5,21,2025-03-17 04:47:04
12827,2024,NED.W.1,20797,333926,13,13,3,0,1,0,0,1,1,0,2,0,0,0,1,2025-03-17 04:47:07
12827,2024,NED.W.1,20799,334217,16,5,14,6,2,0,0,0,4,2,5,0,0,2,28,2025-03-17 04:47:05
12827,2024,NED.W.1,21978,334873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:06
12827,2024,NED.W.1,21978,334880,8,0,10,4,2,0,0,1,3,1,7,0,0,3,6,2025-03-17 04:47:06
12827,2024,NED.W.1,21585,334890,2,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2025-03-17 04:47:08
12827,2024,NED.W.1,21585,334898,16,8,8,11,2,0,0,0,3,2,3,1,0,2,18,2025-03-17 04:47:08
12827,2024,NED.W.1,20114,334924,15,0,7,7,1,0,0,4,2,6,23,4,0,0,13,2025-03-17 04:47:05
12827,2024,NED.W.1,20797,334954,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2025-03-17 04:47:07
12827,2024,NED.W.1,21978,334971,15,0,2,14,1,0,0,1,5,7,15,3,0,4,17,2025-03-17 04:47:06
12827,2024,NED.W.1,20799,335006,17,0,28,7,0,0,0,1,3,12,22,2,0,0,44,2025-03-17 04:47:05
12827,2024,NED.W.1,20800,335204,15,4,5,5,0,0,0,0,0,0,0,0,0,5,25,2025-03-17 04:47:07
12827,2024,NED.W.1,20800,335394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:07
12827,2024,NED.W.1,20800,336729,11,2,7,4,1,0,0,1,0,3,7,0,0,1,11,2025-03-17 04:47:07
12827,2024,NED.W.1,20798,338772,16,2,13,6,0,0,0,0,3,1,6,0,0,0,30,2025-03-17 04:47:04
12827,2024,NED.W.1,20798,340617,7,5,7,3,0,0,0,0,1,3,7,0,0,0,8,2025-03-17 04:47:04
12827,2024,NED.W.1,20798,340618,9,3,5,16,0,0,0,1,2,3,12,0,0,0,13,2025-03-17 04:47:04
12827,2024,NED.W.1,20798,340676,7,7,3,1,0,0,0,0,0,0,0,0,0,0,2,2025-03-17 04:47:04
12827,2024,NED.W.1,21978,347606,9,4,6,1,0,0,0,2,3,11,17,5,0,0,5,2025-03-17 04:47:06
12827,2024,NED.W.1,20114,347607,6,6,2,2,0,0,0,0,1,1,2,0,0,0,1,2025-03-17 04:47:05
12827,2024,NED.W.1,20114,347609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:05
12827,2024,NED.W.1,21584,348923,15,2,6,2,1,0,0,0,3,1,2,0,0,8,28,2025-03-17 04:47:06
12827,2024,NED.W.1,21585,350361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:08
12827,2024,NED.W.1,20799,350364,17,9,13,4,2,0,0,0,1,0,1,0,0,1,31,2025-03-17 04:47:05
12827,2024,NED.W.1,20114,350365,16,0,13,2,0,0,0,0,0,0,2,0,0,5,14,2025-03-17 04:47:05
12827,2024,NED.W.1,21584,350369,17,0,12,6,1,0,0,3,1,1,4,0,0,2,35,2025-03-17 04:47:06
12827,2024,NED.W.1,20800,350376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-03-12 04:46:13
12827,2024,NED.W.1,20800,350378,13,7,0,6,0,0,0,1,2,5,8,2,0,0,10,2025-03-17 04:47:07
12827,2024,NED.W.1,20800,350380,15,4,9,23,1,0,0,0,4,4,10,2,0,0,18,2025-03-17 04:47:07
12827,2024,NED.W.1,20800,350382,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-03-17 04:47:07
12827,2024,NED.W.1,20798,350423,5,0,6,6,0,0,0,2,3,10,12,7,0,0,12,2025-02-09 05:47:56
12827,2024,NED.W.1,21978,350423,8,0,10,6,0,0,0,2,7,11,17,7,0,0,15,2025-03-17 04:47:06
12827,2024,NED.W.1,21585,350457,17,0,0,4,0,0,1,0,0,1,1,0,83,78,57,2025-03-17 04:47:08
12827,2024,NED.W.1,21585,350458,9,1,10,10,4,0,0,0,0,0,0,0,0,1,28,2025-03-17 04:47:08
12827,2024,NED.W.1,21585,350460,18,16,6,5,1,0,0,0,0,1,4,1,0,0,21,2025-03-17 04:47:08
12827,2024,NED.W.1,21585,350462,17,0,13,2,2,0,0,0,2,0,0,0,0,5,57,2025-03-17 04:47:08
12827,2024,NED.W.1,21585,350568,9,5,2,5,0,0,0,0,0,2,2,0,0,0,10,2025-03-17 04:47:08
12827,2024,NED.W.1,21585,350569,13,4,2,5,0,0,0,0,1,0,0,0,0,3,28,2025-03-17 04:47:08
12827,2024,NED.W.1,21585,350570,20,13,8,14,0,0,0,2,5,7,10,2,0,0,24,2025-03-17 04:47:08
12827,2024,NED.W.1,21585,350576,6,5,0,0,0,0,0,0,0,0,1,0,0,0,7,2025-03-17 04:47:08
